animal,sub_id,word_id,word,sub_type
llama,CB_14,w2,medium,CB
llama,CB_15,w2,feet,CB
llama,CB_17,w2,lean,CB
llama,CB_18,w2,bumbling,CB
llama,CB_23,w2,legs,CB
mammoth,CB_03,w2,four,CB
mammoth,CB_04,w2,legs,CB
mammoth,CB_05,w2,bulky,CB
mammoth,CB_08,w2,legs,CB
mammoth,CB_09,w2,square,CB
mammoth,CB_13,w2,body,CB
mammoth,CB_14,w2,small,CB
mammoth,CB_15,w2,feet,CB
mammoth,CB_18,w2,legs,CB
mammoth,CB_19,w2,zoo,CB
panda,CB_04,w2,legs,CB
panda,CB_05,w2,body,CB
panda,CB_08,w2,legs,CB
panda,CB_09,w2,square,CB
panda,CB_12,w2,fur,CB
panda,CB_13,w2,body,CB
panda,CB_14,w2,tall,CB
panda,CB_15,w2,feet,CB
panda,CB_17,w2,strong,CB
panda,CB_18,w2,bumbling,CB
panda,CB_19,w2,zoo,CB
panda,CB_23,w2,legs,CB
panther,CB_03,w2,four,CB
panther,CB_04,w2,legs,CB
panther,CB_08,w2,legs,CB
panther,CB_09,w2,square,CB
panther,CB_12,w2,hair,CB
panther,CB_13,w2,slender,CB
panther,CB_14,w2,tall,CB
